"scientificName","catalogNumber","institutionCode","year","month","day","decimalLongitude","decimalLatitude"
"Podocarpus salignus D.Don","253105123","iNaturalist",2024,11,20,-72.617465,-35.99858
"Podocarpus salignus D.Don","233568739","iNaturalist",2024,7,30,-72.314325,-38.166979
"Podocarpus salignus D.Don","243514186","iNaturalist",2024,9,22,-73.030608,-37.232067
"Podocarpus salignus D.Don","200431268","iNaturalist",2024,2,11,-71.687715,-37.640273
"Podocarpus salignus D.Don","262016818","iNaturalist",2025,1,13,-71.648759,-36.871361
"Podocarpus salignus D.Don","261396114","iNaturalist",2025,2,11,-71.040991,-35.690555
"Podocarpus salignus D.Don","260560648","iNaturalist",2025,1,31,-73.129875,-39.838437
"Podocarpus salignus D.Don","260661726","iNaturalist",2025,1,19,-71.653611,-36.871614
"Podocarpus salignus D.Don","260661860","iNaturalist",2025,1,19,-71.653778,-36.872336
"Podocarpus salignus D.Don","259382277","iNaturalist",2025,1,20,-71.552187,-36.895037
"Podocarpus salignus D.Don","258952363","iNaturalist",2025,1,19,-71.705261,-36.872331
"Podocarpus salignus D.Don","258429168","iNaturalist",2025,1,13,-71.6464,-36.869005
"Podocarpus salignus D.Don","256431691","iNaturalist",2024,12,21,-72.994592,-36.878292
"Podocarpus salignus D.Don","258212320","iNaturalist",2025,1,11,-73.341343,-40.301188
"Podocarpus salignus D.Don","257882176","iNaturalist",2025,1,7,-73.296638,-39.712392
"Podocarpus salignus D.Don","256203589","iNaturalist",2024,12,21,-72.989237,-36.878113
"Podocarpus salignus D.Don","256807749","iNaturalist",2024,12,29,-71.706213,-37.756075
"Podocarpus salignus D.Don","254754629","iNaturalist",2024,12,10,-71.570205,-36.927917
"Podocarpus salignus D.Don","252932814","iNaturalist",2024,11,24,-72.843537,-38.602566
"Podocarpus salignus D.Don","241975848","iNaturalist",2024,9,15,-71.627653,-36.816663
"Podocarpus salignus D.Don","226313090","iNaturalist",2018,12,4,-71.232674,-36.131823
"Podocarpus salignus D.Don","201533048","iNaturalist",2024,3,2,-71.585642,-37.897331
"Podocarpus salignus D.Don","120890534","iNaturalist",2008,11,30,-71.623542,-37.901327
"Podocarpus salignus D.Don","120890537","iNaturalist",2008,11,30,-71.623542,-37.901327
"Podocarpus salignus D.Don","155381916","iNaturalist",2009,11,19,-71.593382,-37.901803
"Podocarpus salignus D.Don","170164077","iNaturalist",2021,6,2,-71.026977,-35.399592
"Podocarpus salignus D.Don","168390089","iNaturalist",2019,5,23,-71.823427,-38.212496
"Podocarpus salignus D.Don","231212318","iNaturalist",2024,7,20,-71.724433,-37.287333
"Podocarpus salignus D.Don","230405827","iNaturalist",2024,7,18,-72.988899,-36.879907
"Podocarpus salignus D.Don","228758654","iNaturalist",2024,7,6,-73.315842,-37.400395
"Podocarpus salignus D.Don","210457065","iNaturalist",2024,4,27,-72.957056,-38.741901
"Podocarpus salignus D.Don","227110650","iNaturalist",2024,7,2,-73.254303,-39.810337
"Podocarpus salignus D.Don","226325182","iNaturalist",2017,1,25,-71.691801,-37.390432
"Podocarpus salignus D.Don","226291248","iNaturalist",2023,12,27,-71.565828,-36.501233
"Podocarpus salignus D.Don","144895832","iNaturalist",2022,12,22,-72.808883,-39.863256
"Podocarpus salignus D.Don","204686290","iNaturalist",2024,1,16,-71.25232,-35.273669
"Podocarpus salignus D.Don","203635306","iNaturalist",2024,3,16,-73.134544,-39.807045
"Podocarpus salignus D.Don","203420585","iNaturalist",2024,3,19,-73.129981,-40.161794
"Podocarpus salignus D.Don","202407094","iNaturalist",2024,3,8,-71.562144,-36.849825
"Podocarpus salignus D.Don","200722898","iNaturalist",2024,2,28,-72.546203,-36.277244
"Podocarpus salignus D.Don","200619920","iNaturalist",2024,2,27,-71.574347,-36.874812
"Podocarpus salignus D.Don","200624200","iNaturalist",2024,2,27,-71.577387,-36.87494
"Podocarpus salignus D.Don","198305260","iNaturalist",2024,1,9,-72.292827,-35.444303
"Podocarpus salignus D.Don","196685564","iNaturalist",2024,1,8,-71.699026,-36.854868
"Podocarpus salignus D.Don","196020090","iNaturalist",2024,1,7,-73.249454,-39.819842
"Podocarpus salignus D.Don","196685520","iNaturalist",2024,1,9,-71.699733,-36.854171
"Podocarpus salignus D.Don","190572291","iNaturalist",2023,11,9,-72.948902,-36.673201
"Podocarpus salignus D.Don","190519152","iNaturalist",2023,11,9,-72.253662,-38.674787
"Podocarpus salignus D.Don","197552780","iNaturalist",2024,1,24,-72.296959,-35.448203
"Podocarpus salignus D.Don","190593890","iNaturalist",2023,11,10,-73.138056,-40.568878
"Podocarpus salignus D.Don","193548746","iNaturalist",2023,12,9,-71.069648,-35.673075
"Podocarpus salignus D.Don","190593802","iNaturalist",2023,11,10,-73.138316,-40.56885
"Podocarpus salignus D.Don","190148532","iNaturalist",2023,11,5,-71.596758,-36.806577
"Podocarpus salignus D.Don","160642602","iNaturalist",2023,5,6,-71.054986,-35.670175
"Podocarpus salignus D.Don","197340799","iNaturalist",2023,12,3,-71.561655,-37.968684
"Podocarpus salignus D.Don","171846259","iNaturalist",2022,1,16,-72.243929,-39.391567
"Podocarpus salignus D.Don","197505038","iNaturalist",2024,1,18,-72.886503,-36.818114
"Podocarpus salignus D.Don","197004770","iNaturalist",2024,1,17,-71.102286,-35.694672
"Podocarpus salignus D.Don","196934205","iNaturalist",2024,1,17,-72.644355,-38.680645
"Podocarpus salignus D.Don","192339679","iNaturalist",2023,11,10,-73.137457,-40.568697
"Podocarpus salignus D.Don","191218598","iNaturalist",2023,10,15,-72.021762,-37.670353
"Podocarpus salignus D.Don","186199393","iNaturalist",2023,9,11,-73.076003,-40.291398
"Podocarpus salignus D.Don","185184128","iNaturalist",2023,9,27,-72.94362,-36.758152
"Podocarpus salignus D.Don","181055636","iNaturalist",2023,8,2,-71.142199,-35.711195
"Podocarpus salignus D.Don","172780390","iNaturalist",2023,5,18,-71.648466,-36.87035
"Podocarpus salignus D.Don","173133740","iNaturalist",2023,5,19,-71.517339,-36.89957
"Podocarpus salignus D.Don","172607692","iNaturalist",2023,5,18,-71.571852,-36.928116
"Podocarpus salignus D.Don","172607684","iNaturalist",2023,5,18,-71.571973,-36.928058
"Podocarpus salignus D.Don","172607658","iNaturalist",2023,5,18,-71.572053,-36.928007
"Podocarpus salignus D.Don","172607691","iNaturalist",2023,5,18,-71.57186,-36.92811
"Podocarpus salignus D.Don","145768623","iNaturalist",2022,1,28,-72.842096,-39.47129
"Podocarpus salignus D.Don","170055859","iNaturalist",2023,5,18,-71.62876,-36.8866
"Podocarpus salignus D.Don","169290792","iNaturalist",2022,12,2,-73.253031,-39.806255
"Podocarpus salignus D.Don","155560554","iNaturalist",2023,3,12,-73.131237,-39.848171
"Podocarpus salignus D.Don","155544285","iNaturalist",2023,3,12,-73.143622,-39.863703
"Podocarpus salignus D.Don","155560489","iNaturalist",2023,3,12,-73.13611,-39.85847
"Podocarpus salignus D.Don","155544315","iNaturalist",2023,3,12,-73.136742,-39.86017
"Podocarpus salignus D.Don","155560561","iNaturalist",2023,3,12,-73.129922,-39.847685
"Podocarpus salignus D.Don","139429038","iNaturalist",2022,10,20,-72.077128,-36.601395
"Podocarpus salignus D.Don","142764526","iNaturalist",2022,11,24,-72.943026,-36.758235
"Podocarpus salignus D.Don","140726711","iNaturalist",2022,10,31,-71.105117,-35.691978
"Podocarpus salignus D.Don","93658175","iNaturalist",2021,9,4,-71.106005,-35.694977
"Podocarpus salignus D.Don","139437571","iNaturalist",2022,10,20,-72.076763,-36.601988
"Podocarpus salignus D.Don","137711587","iNaturalist",2022,9,28,-72.955517,-36.702575
"Podocarpus salignus D.Don","137711589","iNaturalist",2022,9,28,-72.955516,-36.702572
"Podocarpus salignus D.Don","137569494","iNaturalist",2022,9,24,-72.975475,-36.875828
"Podocarpus salignus D.Don","137699799","iNaturalist",2022,9,24,-72.974593,-36.874589
"Podocarpus salignus D.Don","137569491","iNaturalist",2022,9,24,-72.9764,-36.876222
"Podocarpus salignus D.Don","137829220","iNaturalist",2022,9,28,-72.945916,-36.69651
"Podocarpus salignus D.Don","150665571","iNaturalist",2023,3,6,-71.648512,-36.849007
"Podocarpus salignus D.Don","151240273","iNaturalist",2023,3,15,-72.296768,-35.446968
"Podocarpus salignus D.Don","150763139","iNaturalist",2023,1,21,-71.715629,-37.281681
"Podocarpus salignus D.Don","150362108","iNaturalist",2023,3,5,-73.306003,-39.946256
"Podocarpus salignus D.Don","149851218","iNaturalist",2023,2,26,-73.133206,-37.347717
"Podocarpus salignus D.Don","149369435","iNaturalist",2023,2,21,-71.596832,-36.706828
"Podocarpus salignus D.Don","149260432","iNaturalist",2023,2,2,-72.911513,-36.747529
"Podocarpus salignus D.Don","148421600","iNaturalist",2023,1,5,-71.86899,-37.381127
"Podocarpus salignus D.Don","148421652","iNaturalist",2023,1,5,-71.869483,-37.381249
"Podocarpus salignus D.Don","148537283","iNaturalist",2023,2,11,-72.534378,-39.535847
"Podocarpus salignus D.Don","148420381","iNaturalist",2023,1,5,-71.869227,-37.381236
"Podocarpus salignus D.Don","147735439","iNaturalist",2023,1,20,-71.73647,-37.267245
"Podocarpus salignus D.Don","147736126","iNaturalist",2023,1,20,-71.732623,-37.263838
"Podocarpus salignus D.Don","148194510","iNaturalist",2023,1,3,-71.853923,-37.380696
"Podocarpus salignus D.Don","146982993","iNaturalist",2023,1,20,-72.942966,-36.758414
"Podocarpus salignus D.Don","146904471","iNaturalist",2023,1,5,-71.573575,-36.814291
"Podocarpus salignus D.Don","147194008","iNaturalist",2014,1,24,-72.508328,-35.833997
"Podocarpus salignus D.Don","147064686","iNaturalist",2022,12,21,-72.993296,-36.878264
"Podocarpus salignus D.Don","146082895","iNaturalist",2023,1,4,-71.661107,-37.751159
"Podocarpus salignus D.Don","145458601","iNaturalist",2022,12,16,-71.648834,-36.870562
"Podocarpus salignus D.Don","145458405","iNaturalist",2022,12,16,-71.567261,-36.887498
"Podocarpus salignus D.Don","144912500","iNaturalist",2022,12,21,-72.99188,-36.876533
"Podocarpus salignus D.Don","144222489","iNaturalist",2022,12,12,-73.253398,-39.80626
"Podocarpus salignus D.Don","CRUB-UNCO-BCRU-PQuiroga3-BCRU","",2002,12,18,-72.88,-37.8
"Podocarpus salignus D.Don","141405815","iNaturalist",2022,11,7,-73.26104,-39.810394
"Podocarpus salignus D.Don","141405814","iNaturalist",2022,11,7,-73.253357,-39.806435
"Podocarpus salignus D.Don","141195215","iNaturalist",2022,11,5,-72.513643,-38.836139
"Podocarpus salignus D.Don","140078951","iNaturalist",2022,10,25,-73.082328,-37.990625
"Podocarpus salignus D.Don","138650357","iNaturalist",2022,10,9,-73.398718,-39.874121
"Podocarpus salignus D.Don","134663288","iNaturalist",2022,9,11,-73.129883,-39.838213
"Podocarpus salignus D.Don","133417800","iNaturalist",2022,9,2,-71.77652,-36.896795
"Podocarpus salignus D.Don","133417675","iNaturalist",2022,9,2,-71.776292,-36.896842
"Podocarpus salignus D.Don","121323931","iNaturalist",2022,6,9,-72.569359,-35.965596
"Podocarpus salignus D.Don","123181202","iNaturalist",2022,6,9,-72.950503,-39.658628
"Podocarpus salignus D.Don","117943533","iNaturalist",2022,1,12,-72.632311,-39.361486
"Podocarpus salignus D.Don","111344443","iNaturalist",2022,4,13,-72.91364,-39.979671
"Podocarpus salignus D.Don","107706735","iNaturalist",2022,2,27,-72.018478,-37.119362
"Podocarpus salignus D.Don","107706734","iNaturalist",2022,2,27,-72.018626,-37.119307
"Podocarpus salignus D.Don","107012993","iNaturalist",2020,10,7,-72.43216,-35.817169
"Podocarpus salignus D.Don","106924338","iNaturalist",2009,3,27,-72.07266,-37.645091
"Podocarpus salignus D.Don","106924340","iNaturalist",2013,11,2,-72.06978,-37.644988
"Podocarpus salignus D.Don","106282195","iNaturalist",2022,2,3,-72.994149,-40.079577
"Podocarpus salignus D.Don","106317549","iNaturalist",2022,2,6,-73.106331,-39.949383
"Podocarpus salignus D.Don","105567595","iNaturalist",2022,1,18,-72.471981,-35.838573
"Podocarpus salignus D.Don","103723646","iNaturalist",2021,12,26,-73.083232,-37.978079
"Podocarpus salignus D.Don","102048390","iNaturalist",2021,11,26,-72.98274,-36.745372
"Podocarpus salignus D.Don","102932090","iNaturalist",2021,12,10,-72.686845,-38.816608
"Podocarpus salignus D.Don","104111610","iNaturalist",2019,4,13,-71.469337,-36.875801
"Podocarpus salignus D.Don","104666440","iNaturalist",2015,11,14,-71.667288,-35.848063
"Podocarpus salignus D.Don","104666441","iNaturalist",2015,11,14,-71.66731,-35.848291
"Podocarpus salignus D.Don","104622511","iNaturalist",2022,1,8,-72.697708,-38.833233
"Podocarpus salignus D.Don","101903040","iNaturalist",2021,11,25,-73.243858,-39.83908
"Podocarpus salignus D.Don","99766348","iNaturalist",2021,8,18,-71.850277,-39.285494
"Podocarpus salignus D.Don","98101225","iNaturalist",2021,10,6,-72.743073,-39.697182
"Podocarpus salignus D.Don","97200630","iNaturalist",2019,3,15,-72.3075,-35.464722
"Podocarpus salignus D.Don","94365592","iNaturalist",2016,6,25,-71.615011,-36.825332
"Podocarpus salignus D.Don","94365675","iNaturalist",2016,6,25,-71.615011,-36.825332
"Podocarpus salignus D.Don","92845635","iNaturalist",2017,4,15,-71.327949,-36.057096
"Podocarpus salignus D.Don","93107939","iNaturalist",2012,11,18,-72.751263,-37.788046
"Podocarpus salignus D.Don","92845824","iNaturalist",2017,4,18,-71.327949,-36.057096
"Podocarpus salignus D.Don","92845736","iNaturalist",2017,3,4,-71.327949,-36.057096
"Podocarpus salignus D.Don","92845691","iNaturalist",2021,8,16,-71.327949,-36.057096
"Podocarpus salignus D.Don","86661524","iNaturalist",2015,1,25,-72.507731,-35.830517
"Podocarpus salignus D.Don","86243104","iNaturalist",2021,7,8,-72.593908,-39.536015
"Podocarpus salignus D.Don","86074630","iNaturalist",2021,7,7,-72.849495,-39.880945
"Podocarpus salignus D.Don","73239059","iNaturalist",2021,4,7,-71.570829,-36.15705
"Podocarpus salignus D.Don","65172436","iNaturalist",2020,11,17,-71.648257,-36.869782
"Podocarpus salignus D.Don","65810374","iNaturalist",2020,11,17,-71.652847,-36.871166
"Podocarpus salignus D.Don","E00994247","RBGE",2017,3,3,-72.841944,-39.958056
"Podocarpus salignus D.Don","E00949031","RBGE",2018,8,20,-72.807778,-39.665
"Podocarpus salignus D.Don","E00822629","RBGE",2019,3,24,-73.478056,-38.341111
"Podocarpus salignus D.Don","E00822628","RBGE",2017,3,21,-73.343333,-40.288056
"Podocarpus salignus D.Don","75552316","iNaturalist",2021,4,28,-72.066938,-36.586262
"Podocarpus salignus D.Don","74806752","iNaturalist",2021,4,21,-73.147593,-39.818257
"Podocarpus salignus D.Don","69162015","iNaturalist",2021,2,6,-72.550074,-40.283025
"Podocarpus salignus D.Don","68568884","iNaturalist",2021,1,24,-73.16981,-39.803957
"Podocarpus salignus D.Don","67531691","iNaturalist",2021,1,3,-72.210211,-38.631232
"Podocarpus salignus D.Don","66839365","iNaturalist",2020,12,20,-72.944541,-36.656259
"Podocarpus salignus D.Don","60279558","iNaturalist",2020,9,20,-71.632855,-37.872347
"Podocarpus salignus D.Don","12237","UCh",2004,1,20,-72.989583,-36.894139
"Podocarpus salignus D.Don","36231855","iNaturalist",2019,11,30,-72.419897,-38.87184
"Podocarpus salignus D.Don","22485367","iNaturalist",2019,4,14,-73.392868,-39.865269
"Podocarpus salignus D.Don","18866222","iNaturalist",2018,12,6,-71.65002,-36.84621
"Podocarpus salignus D.Don","20180364","E",2017,2,23,-72.874667,-37.804278
"Podocarpus salignus D.Don","20180389","E",2017,2,23,-72.87425,-37.804139
"Podocarpus salignus D.Don","20180358","E",2017,2,21,-71.694333,-37.360722
"Podocarpus salignus D.Don","20180355","E",2017,2,19,-71.600694,-36.89425
"Podocarpus salignus D.Don","20180356","E",2017,2,19,-71.603333,-36.892667
"Podocarpus salignus D.Don","20180360","E",2017,2,21,-71.692944,-37.360583
"Podocarpus salignus D.Don","20180357","E",2017,2,21,-71.696111,-37.360639
"Podocarpus salignus D.Don","20180352","E",2017,2,19,-71.589167,-36.914194
"Podocarpus salignus D.Don","20180361","E",2017,2,21,-71.692389,-37.360833
"Podocarpus salignus D.Don","20180349","E",2017,2,18,-71.626833,-36.890194
"Podocarpus salignus D.Don","20180353","E",2017,2,19,-71.591833,-36.911278
"Podocarpus salignus D.Don","20180363","E",2017,2,21,-71.690194,-37.360583
"Podocarpus salignus D.Don","20180347","E",2017,2,15,-71.157611,-35.85175
"Podocarpus salignus D.Don","20180346","E",2017,2,15,-71.15775,-35.851583
"Podocarpus salignus D.Don","20180345","E",2017,2,15,-71.157667,-35.8515
"Podocarpus salignus D.Don","20180342","E",2017,2,15,-71.157722,-35.851222
"Podocarpus salignus D.Don","20180343","E",2017,2,15,-71.157667,-35.85125
"Podocarpus salignus D.Don","20180344","E",2017,2,15,-71.157667,-35.851389
"Podocarpus salignus D.Don","20180341","E",2017,2,15,-71.164889,-35.852361
"Podocarpus salignus D.Don","20180350","E",2017,2,18,-71.626806,-36.890361
"Podocarpus salignus D.Don","20180359","E",2017,2,21,-71.694083,-37.360944
"Podocarpus salignus D.Don","20180362","E",2017,2,21,-71.6915,-37.360306
"Podocarpus salignus D.Don","20180354","E",2017,2,19,-71.604417,-36.901472
"Podocarpus salignus D.Don","20180339","E",2017,2,15,-71.169972,-35.851444
"Podocarpus salignus D.Don","20180348","E",2017,2,15,-71.1575,-35.852167
"Podocarpus salignus D.Don","20180340","E",2017,2,15,-71.165111,-35.852333
"Podocarpus salignus D.Don","20180365","E",2017,2,23,-72.870028,-37.803389
"Podocarpus salignus D.Don","20180351","E",2017,2,18,-71.627056,-36.889639
"Podocarpus salignus D.Don","E00843022","RBGE",2017,2,24,-71.781667,-38.035
"Podocarpus salignus D.Don","E00843044","RBGE",2017,2,24,-71.783333,-38.036944
"Podocarpus salignus D.Don","E00843062","RBGE",2017,2,15,-71.157778,-35.851111
"Podocarpus salignus D.Don","20171032","E",2017,2,24,-71.782694,-38.036056
"Podocarpus salignus D.Don","20171031","E",2017,2,24,-71.781694,-38.034861
"Podocarpus salignus D.Don","20171033","E",2017,2,24,-71.782694,-38.036278
"Podocarpus salignus D.Don","20171034","E",2017,2,24,-71.783056,-38.036889
"Podocarpus salignus D.Don","E00840113","RBGE",2017,2,25,-72.306111,-38.341944
"Podocarpus salignus D.Don","E00840097","RBGE",2017,2,21,-71.696111,-37.360556
"Podocarpus salignus D.Don","E00840098","RBGE",2017,2,21,-71.691944,-37.360556
"Podocarpus salignus D.Don","K000554569","K",2008,3,14,-71.616667,-36.833333
"Polylepis rugulosa Bitter","205665051","iNaturalist",2023,11,16,-69.59394,-18.276842
"Polylepis rugulosa Bitter","195338080","iNaturalist",2013,9,4,-69.412439,-18.578928
"Polylepis rugulosa Bitter","163296122","iNaturalist",2023,5,20,-69.55332,-18.478925
"Polylepis rugulosa Bitter","154300145","iNaturalist",2023,3,17,-69.444666,-18.422299
"Polylepis rugulosa Bitter","154300142","iNaturalist",2023,3,17,-69.525633,-18.492876
"Polylepis rugulosa Bitter","145558959","iNaturalist",2022,12,11,-69.588476,-18.462735
"Polylepis rugulosa Bitter","9083616","iNaturalist",2017,11,13,-69.522485,-18.306605
"Polylepis rugulosa Bitter","52889217","iNaturalist",2011,10,26,-69.472267,-18.32072
"Polylepis rugulosa Bitter",NA,"",2013,9,9,-69.492238,-18.441219
"Polylepis rugulosa Bitter",NA,"",2013,9,9,-69.512887,-18.71848
"Polylepis rugulosa Bitter",NA,"",2013,9,7,-69.579194,-18.103277
"Polylepis rugulosa Bitter",NA,"AGUCH",2006,5,NA,-69.561062,-18.196839
"Polylepis rugulosa Bitter",NA,"",2013,4,19,-69.504607,-18.412364
"Polylepis rugulosa Bitter",NA,"AGUCH",2013,4,17,-69.560846,-18.268078
"Polylepis rugulosa Bitter",NA,"",2012,12,26,-69.511278,-18.209273
"Polylepis rugulosa Bitter",NA,"",2013,4,18,-69.552866,-18.346623
"Polylepis rugulosa Bitter",NA,"",2013,4,18,-69.589636,-18.267679
"Polylepis rugulosa Bitter",NA,"AGUCH",2012,12,24,-69.393997,-18.712703
"Polylepis rugulosa Bitter",NA,"",2012,12,24,-69.295654,-18.938792
"Polylepis rugulosa Bitter","103775276","iNaturalist",2021,12,8,-69.538979,-18.072363
"Polylepis rugulosa Bitter","59703906","iNaturalist",2013,9,9,-69.416153,-18.659054
"Polylepis rugulosa Bitter","36272098","iNaturalist",2019,12,1,-69.522521,-18.378216
"Polylepis tarapacana Phil.","285650096","iNaturalist",2025,5,17,-68.740308,-20.938788
"Polylepis tarapacana Phil.","103397225","iNaturalist",2021,12,17,-69.172024,-18.253644
"Polylepis tarapacana Phil.","200748117","iNaturalist",2024,2,28,-69.184839,-18.233457
"Polylepis tarapacana Phil.","229137256","iNaturalist",2024,6,21,-69.17725,-18.251311
"Polylepis tarapacana Phil.","200819205","iNaturalist",2024,2,22,-69.514475,-18.467608
"Polylepis tarapacana Phil.","145156448","iNaturalist",2022,12,2,-69.507709,-18.413047
"Polylepis tarapacana Phil.","155661460","iNaturalist",2006,6,22,-69.277226,-18.23218
